run_id,timestamp,parent_run_id,category,prompt_summary,author,file_name,original_file,modified_file,ai_tool,rf_orig_pred,rf_orig_conf,rf_mod_pred,rf_mod_conf,rf_evasion,nb_orig_pred,nb_orig_conf,nb_mod_pred,nb_mod_conf,nb_evasion,sgd_orig_pred,sgd_orig_conf,sgd_mod_pred,sgd_mod_conf,sgd_evasion,nn_orig_pred,nn_orig_conf,nn_mod_pred,nn_mod_conf,nn_evasion,l1_distance,l2_distance,cosine_distance,relative_l2,js_divergence,features_changed_pct,max_feature_change,avg_feature_change,stealth_score,stealth_category,orig_accuracy_rate,mod_accuracy_rate,evasion_count,evasion_rate_pct,consensus_prediction,result_type,json_path,notes
type_hints_20260406_e8fa,2026-04-06T18:01:30.534729,,type_hints,"Prioritize adding diverse type annotations to every function parameter and return type, utilizing a mix of `List`, `Tuple`, and `Optional` to diversify signature tokens specifically for Naive Bayes. E",aleju,geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_3d04\modified_geometric.py,ollama/qwen3.5:4b,aleju,0.9902,UNKNOWN,0.6539,True,aleju,1.0000,aleju,1.0000,False,aleju,0.9075,UNKNOWN,0.6797,True,aleju,1.0000,aleju,0.9848,False,27.5997,1.3277,0.8814,1.3277,0.6472,6.1667,0.3988,0.0023,0.7062,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260406_3d04
type_hints_20260406_8668,2026-04-06T18:02:07.654047,,type_hints,"Prioritize adding diverse type annotations to every function parameter and return type, utilizing a mix of `List`, `Tuple`, and `Optional` to diversify signature tokens specifically for Naive Bayes. E",aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_3d04\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7505,False,UNKNOWN,0.4881,UNKNOWN,0.5437,False,UNKNOWN,0.6334,UNKNOWN,0.4245,False,aleju,0.9987,UNKNOWN,0.8030,True,10.3400,1.4088,0.9924,1.4088,0.6898,1.3500,0.9924,0.0009,0.7384,low,25.0000,0.0000,1,25.0000,UNKNOWN,original_unknown,,batch=batch_type_hints_20260406_3d04
type_hints_20260406_ad00,2026-04-06T18:04:16.050576,,type_hints,"Focus on replacing broad `Any` type annotations with specific generics like `List`, `Tuple`, or `Dict` within function signatures to increase token variance, while minimizing new imports to keep featu",aleju,bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_747a\modified_bbs.py,ollama/qwen3.5:4b,aleju,0.9119,UNKNOWN,0.6665,True,aleju,1.0000,aleju,0.9979,False,aleju,0.8419,UNKNOWN,0.4826,True,aleju,1.0000,UNKNOWN,0.5342,True,19.1630,1.0155,0.5156,1.0155,0.4819,3.9917,0.1936,0.0016,0.5590,low,100.0000,25.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260406_747a
type_hints_20260406_d2d6,2026-04-06T18:04:39.895691,,type_hints,"Focus on replacing broad `Any` type annotations with specific generics like `List`, `Tuple`, or `Dict` within function signatures to increase token variance, while minimizing new imports to keep featu",aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_747a\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,aleju,0.9509,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9165,aleju,0.9146,False,aleju,1.0000,aleju,1.0000,False,1.2374,0.2509,0.0315,0.2509,0.0480,0.2000,0.1011,0.0001,0.0947,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_747a
type_hints_20260406_d741,2026-04-06T18:05:16.767227,,type_hints,"Focus on replacing broad `Any` type annotations with specific generics like `List`, `Tuple`, or `Dict` within function signatures to increase token variance, while minimizing new imports to keep featu",aleju,check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_747a\modified_check_cartoon.py,ollama/qwen3.5:4b,aleju,0.8812,aleju,0.8812,False,aleju,1.0000,aleju,1.0000,False,aleju,0.7982,aleju,0.7973,False,aleju,0.9979,aleju,0.9979,False,0.1735,0.0476,0.0011,0.0476,0.0113,0.0333,0.0283,0.0000,0.0170,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_747a
type_hints_20260406_0787,2026-04-06T18:06:03.923606,,type_hints,"Focus on replacing broad `Any` type annotations with specific generics like `List`, `Tuple`, or `Dict` within function signatures to increase token variance, while minimizing new imports to keep featu",aleju,geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_747a\modified_geometric.py,ollama/qwen3.5:4b,aleju,0.9902,aleju,0.5499,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9075,aleju,0.8923,False,aleju,1.0000,aleju,0.9995,False,27.9234,1.2861,0.8270,1.2861,0.6189,6.2167,0.2931,0.0023,0.6843,low,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_747a
type_hints_20260406_e772,2026-04-06T18:06:36.267047,,type_hints,"Focus on replacing broad `Any` type annotations with specific generics like `List`, `Tuple`, or `Dict` within function signatures to increase token variance, while minimizing new imports to keep featu",aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_747a\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7549,False,UNKNOWN,0.4881,UNKNOWN,0.5317,False,UNKNOWN,0.6334,UNKNOWN,0.3033,False,aleju,0.9987,aleju,0.7486,False,9.3605,1.1028,0.6080,1.1028,0.4313,1.3250,0.5995,0.0008,0.5713,low,25.0000,25.0000,0,0.0000,UNKNOWN,original_unknown,,batch=batch_type_hints_20260406_747a
type_hints_20260406_6b62,2026-04-06T18:46:48.302278,,type_hints,"<|user_query|>
<|model_response|>
<|user_query|>
<|model_response|>
<|user_query|>
<|model_response|>",clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_a9db\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9700,False,clips,1.0000,clips,1.0000,False,clips,0.8919,clips,0.8704,False,clips,1.0000,clips,1.0000,False,3.5374,0.4108,0.0844,0.4108,0.0486,0.6083,0.1325,0.0003,0.1595,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_a9db
type_hints_20260406_d62c,2026-04-06T19:02:56.298847,,type_hints,"<|user_query|>
<|model_response|>
<|user_query|>
<|model_response|>
<|user_query|>
<|model_response|>",clips,01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_36d4\modified_01-database.py,ollama/qwen3.5:9b,clips,0.9900,UNKNOWN,0.4595,True,clips,1.0000,clips,1.0000,False,clips,0.8674,clips,0.8441,False,clips,1.0000,clips,0.9998,False,0.7466,0.1159,0.0067,0.1159,0.0245,0.2833,0.0240,0.0001,0.0422,high,100.0000,75.0000,1,25.0000,clips,partial_evasion,,batch=batch_type_hints_20260406_36d4
type_hints_20260406_0998,2026-04-06T19:06:58.127014,,type_hints,"To evade the Naive Bayes, SGD, and Neural Network models, systematically add or remove type annotations on function parameters and return types to alter TF-IDF token frequencies and feature counts wit",clips,01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_5efa\modified_01-database.py,ollama/qwen3.5:9b,clips,0.9900,UNKNOWN,0.7404,True,clips,1.0000,UNKNOWN,0.5589,True,clips,0.8674,UNKNOWN,0.3712,True,clips,1.0000,UNKNOWN,0.8020,True,14.3576,1.3865,0.9612,1.3865,0.6576,2.3000,0.4572,0.0012,0.7245,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_type_hints_20260406_5efa
type_hints_20260406_fac1,2026-04-06T19:07:48.220513,,type_hints,"To evade the Naive Bayes, SGD, and Neural Network models, systematically add or remove type annotations on function parameters and return types to alter TF-IDF token frequencies and feature counts wit",clips,04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_5efa\modified_04-tree.py,ollama/qwen3.5:9b,clips,0.9950,clips,0.9950,False,clips,1.0000,clips,1.0000,False,clips,0.8804,clips,0.8629,False,clips,1.0000,clips,1.0000,False,0.2112,0.0436,0.0010,0.0436,0.0001,0.0083,0.0409,0.0000,0.0134,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_5efa
type_hints_20260406_20cf,2026-04-06T19:08:11.805882,,type_hints,"To evade the Naive Bayes, SGD, and Neural Network models, systematically add or remove type annotations on function parameters and return types to alter TF-IDF token frequencies and feature counts wit",clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_5efa\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,UNKNOWN,0.7452,True,clips,1.0000,UNKNOWN,0.5545,True,clips,0.8919,UNKNOWN,0.3622,True,clips,1.0000,UNKNOWN,0.6529,True,19.4157,1.4015,0.9821,1.4015,0.6791,3.1000,0.2926,0.0016,0.7366,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_type_hints_20260406_5efa
type_hints_20260406_df1a,2026-04-06T19:08:26.633462,,type_hints,"To evade the Naive Bayes, SGD, and Neural Network models, systematically add or remove type annotations on function parameters and return types to alter TF-IDF token frequencies and feature counts wit",clips,utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_5efa\modified_utils.py,ollama/qwen3.5:9b,UNKNOWN,0.7710,UNKNOWN,0.7843,False,clips,0.8553,UNKNOWN,0.9352,True,clips,0.7142,UNKNOWN,0.4252,True,clips,0.9923,UNKNOWN,0.9252,True,9.8233,1.3692,0.9373,1.3692,0.6311,0.7167,0.6846,0.0008,0.7088,low,75.0000,0.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260406_5efa
type_hints_20260406_e90c,2026-04-06T19:10:45.690332,,type_hints,"To evade the Naive Bayes, SGD, and Neural Network models, selectively modify type annotations on critical function parameters and return types to create sufficient token divergence without over-changi",clips,01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_814f\modified_01-database.py,ollama/qwen3.5:9b,clips,0.9900,clips,0.9750,False,clips,1.0000,clips,1.0000,False,clips,0.8674,clips,0.8673,False,clips,1.0000,clips,1.0000,False,0.5551,0.1224,0.0075,0.1224,0.0130,0.1750,0.0751,0.0000,0.0419,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_814f
type_hints_20260406_e13d,2026-04-06T19:11:23.903703,,type_hints,"To evade the Naive Bayes, SGD, and Neural Network models, selectively modify type annotations on critical function parameters and return types to create sufficient token divergence without over-changi",clips,03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_814f\modified_03-lemmata.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9800,False,clips,1.0000,clips,1.0000,False,clips,0.9042,clips,0.8996,False,clips,1.0000,clips,1.0000,False,0.9047,0.2220,0.0246,0.2220,0.0235,0.1167,0.1252,0.0001,0.0789,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_814f
type_hints_20260406_ca63,2026-04-06T19:11:52.847916,,type_hints,"To evade the Naive Bayes, SGD, and Neural Network models, selectively modify type annotations on critical function parameters and return types to create sufficient token divergence without over-changi",clips,04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_814f\modified_04-tree.py,ollama/qwen3.5:9b,clips,0.9950,clips,0.9800,False,clips,1.0000,clips,1.0000,False,clips,0.8804,clips,0.8365,False,clips,1.0000,clips,1.0000,False,0.9053,0.1552,0.0120,0.1552,0.0098,0.1000,0.0742,0.0001,0.0523,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_814f
type_hints_20260406_16a4,2026-04-06T19:13:02.683659,,type_hints,"To evade the Naive Bayes, SGD, and Neural Network models, selectively modify type annotations on critical function parameters and return types to create sufficient token divergence without over-changi",clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_814f\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9451,False,clips,1.0000,clips,1.0000,False,clips,0.8919,clips,0.8776,False,clips,1.0000,clips,1.0000,False,1.9924,0.3501,0.0613,0.3501,0.0360,0.2667,0.1315,0.0002,0.1311,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_814f
type_hints_20260406_7ac7,2026-04-06T19:13:25.082401,,type_hints,"To evade the Naive Bayes, SGD, and Neural Network models, selectively modify type annotations on critical function parameters and return types to create sufficient token divergence without over-changi",clips,utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_814f\modified_utils.py,ollama/qwen3.5:9b,UNKNOWN,0.7710,UNKNOWN,0.7933,False,clips,0.8553,UNKNOWN,0.5602,True,clips,0.7142,UNKNOWN,0.5104,True,clips,0.9923,clips,0.7987,False,2.7193,0.5418,0.1468,0.5418,0.1122,0.3750,0.2541,0.0002,0.2298,medium,75.0000,25.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260406_814f
type_hints_20260406_e94d,2026-04-06T19:17:07.475090,,type_hints,"Prioritize adding type hints to every untyped local variable assignment and function signature using Any or Union to increase token divergence against Naive Bayes, SGD, and Neural Network. Maintain st",clips,01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_804f\modified_01-database.py,ollama/qwen3.5:9b,clips,0.9900,clips,0.9700,False,clips,1.0000,clips,1.0000,False,clips,0.8674,clips,0.8624,False,clips,1.0000,clips,0.9999,False,0.4980,0.1470,0.0108,0.1470,0.0119,0.1083,0.1266,0.0000,0.0499,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_804f
type_hints_20260406_4984,2026-04-06T19:17:39.916700,,type_hints,"Prioritize adding type hints to every untyped local variable assignment and function signature using Any or Union to increase token divergence against Naive Bayes, SGD, and Neural Network. Maintain st",clips,03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_804f\modified_03-lemmata.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9750,False,clips,1.0000,clips,1.0000,False,clips,0.9042,clips,0.8958,False,clips,1.0000,clips,1.0000,False,1.1809,0.2970,0.0441,0.2970,0.0254,0.1250,0.2446,0.0001,0.1077,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_804f
type_hints_20260406_5093,2026-04-06T19:18:52.696268,,type_hints,"Prioritize adding type hints to every untyped local variable assignment and function signature using Any or Union to increase token divergence against Naive Bayes, SGD, and Neural Network. Maintain st",clips,04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_804f\modified_04-tree.py,ollama/qwen3.5:9b,clips,0.9950,clips,0.9700,False,clips,1.0000,clips,1.0000,False,clips,0.8804,clips,0.8651,False,clips,1.0000,clips,1.0000,False,0.8252,0.2371,0.0281,0.2371,0.0226,0.1083,0.1585,0.0001,0.0843,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_804f
type_hints_20260406_7d45,2026-04-06T19:19:31.481836,,type_hints,"Prioritize adding type hints to every untyped local variable assignment and function signature using Any or Union to increase token divergence against Naive Bayes, SGD, and Neural Network. Maintain st",clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_804f\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9600,False,clips,1.0000,clips,1.0000,False,clips,0.8919,clips,0.8811,False,clips,1.0000,clips,1.0000,False,1.8857,0.3336,0.0556,0.3336,0.0337,0.3583,0.1408,0.0002,0.1242,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_804f
type_hints_20260406_3f99,2026-04-06T19:20:07.839455,,type_hints,"Prioritize adding type hints to every untyped local variable assignment and function signature using Any or Union to increase token divergence against Naive Bayes, SGD, and Neural Network. Maintain st",clips,utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_804f\modified_utils.py,ollama/qwen3.5:9b,UNKNOWN,0.7710,UNKNOWN,0.7958,False,clips,0.8553,UNKNOWN,0.7827,True,clips,0.7142,UNKNOWN,0.4085,True,clips,0.9923,UNKNOWN,0.6941,True,4.0216,0.7561,0.2858,0.7561,0.1580,0.6000,0.3573,0.0003,0.3454,medium,75.0000,0.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260406_804f
type_hints_20260406_6371,2026-04-06T19:21:29.365547,,type_hints,"To evade Naive Bayes, SGD Classifier, and Neural Network models, aggressively add broad type annotations (Any, Union, Optional) to untyped local variables, function parameters, and return types across",clips,01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_66ed\modified_01-database.py,ollama/qwen3.5:9b,clips,0.9900,clips,0.9650,False,clips,1.0000,clips,1.0000,False,clips,0.8674,clips,0.8591,False,clips,1.0000,clips,0.9999,False,0.9868,0.1793,0.0161,0.1793,0.0277,0.2917,0.0798,0.0001,0.0647,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_66ed
type_hints_20260406_de1d,2026-04-06T19:22:11.179436,,type_hints,"To evade Naive Bayes, SGD Classifier, and Neural Network models, aggressively add broad type annotations (Any, Union, Optional) to untyped local variables, function parameters, and return types across",clips,03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_66ed\modified_03-lemmata.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9800,False,clips,1.0000,clips,1.0000,False,clips,0.9042,clips,0.8970,False,clips,1.0000,clips,1.0000,False,1.4003,0.3237,0.0524,0.3237,0.0363,0.2083,0.2492,0.0001,0.1205,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_66ed
type_hints_20260406_9b11,2026-04-06T19:22:44.226218,,type_hints,"To evade Naive Bayes, SGD Classifier, and Neural Network models, aggressively add broad type annotations (Any, Union, Optional) to untyped local variables, function parameters, and return types across",clips,04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_66ed\modified_04-tree.py,ollama/qwen3.5:9b,clips,0.9950,clips,0.9451,False,clips,1.0000,clips,1.0000,False,clips,0.8804,clips,0.8401,False,clips,1.0000,clips,1.0000,False,1.6251,0.3343,0.0559,0.3343,0.0418,0.2000,0.2331,0.0001,0.1258,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_66ed
type_hints_20260406_deb6,2026-04-06T19:23:20.698457,,type_hints,"To evade Naive Bayes, SGD Classifier, and Neural Network models, aggressively add broad type annotations (Any, Union, Optional) to untyped local variables, function parameters, and return types across",clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_66ed\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9850,False,clips,1.0000,clips,1.0000,False,clips,0.8919,clips,0.8665,False,clips,1.0000,clips,1.0000,False,3.0479,0.4852,0.1177,0.4852,0.0448,0.3833,0.3128,0.0003,0.1906,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_66ed
type_hints_20260406_def3,2026-04-06T19:24:18.836948,,type_hints,"To evade Naive Bayes, SGD Classifier, and Neural Network models, aggressively add broad type annotations (Any, Union, Optional) to untyped local variables, function parameters, and return types across",clips,utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_66ed\modified_utils.py,ollama/qwen3.5:9b,UNKNOWN,0.7710,UNKNOWN,0.7922,False,clips,0.8553,RasaHQ,0.8289,True,clips,0.7142,UNKNOWN,0.3199,True,clips,0.9923,UNKNOWN,0.5910,True,4.5614,0.8747,0.3825,0.8747,0.1835,0.6333,0.5679,0.0004,0.4151,medium,75.0000,0.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260406_66ed
type_hints_20260406_4658,2026-04-06T19:38:09.008813,,type_hints,"To overcome the Random Forest model's evasion resistance, remove generic Any annotations and add specific concrete types like str, int, or bool to alter token distributions significantly, while prunin",clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_fb72\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,clips,1.0000,False,clips,1.0000,clips,1.0000,False,clips,0.8919,clips,0.8919,False,clips,1.0000,clips,1.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_fb72
type_hints_20260406_99e1,2026-04-06T19:41:51.999283,,type_hints,Annotate every internal variable assignment and function argument with specific concrete types like `List[int]` or `Union` rather than generic `Any` to saturate the TF-IDF token vocabulary and maximiz,clips,01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_d05f\modified_01-database.py,ollama/qwen3.5:9b,clips,0.9900,clips,0.9650,False,clips,1.0000,clips,1.0000,False,clips,0.8674,clips,0.8569,False,clips,1.0000,clips,0.9999,False,0.7940,0.1475,0.0109,0.1475,0.0191,0.1917,0.0732,0.0001,0.0517,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_d05f
type_hints_20260406_0bb2,2026-04-06T19:42:20.843118,,type_hints,Annotate every internal variable assignment and function argument with specific concrete types like `List[int]` or `Union` rather than generic `Any` to saturate the TF-IDF token vocabulary and maximiz,clips,03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_d05f\modified_03-lemmata.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9800,False,clips,1.0000,clips,1.0000,False,clips,0.9042,clips,0.8931,False,clips,1.0000,clips,1.0000,False,1.9404,0.3389,0.0574,0.3389,0.0487,0.2750,0.2014,0.0002,0.1292,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_d05f
type_hints_20260406_b7fe,2026-04-06T19:42:52.675310,,type_hints,Annotate every internal variable assignment and function argument with specific concrete types like `List[int]` or `Union` rather than generic `Any` to saturate the TF-IDF token vocabulary and maximiz,clips,04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_d05f\modified_04-tree.py,ollama/qwen3.5:9b,clips,0.9950,clips,0.9800,False,clips,1.0000,clips,1.0000,False,clips,0.8804,clips,0.8320,False,clips,1.0000,clips,1.0000,False,0.9178,0.1591,0.0127,0.1591,0.0111,0.1083,0.0752,0.0001,0.0540,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_d05f
